DATE;TICKER;VALUE;VALUE_D-1;TYPOLOGY;LABEL;ENTITIES;VARV;VARP;DATE_MAJ
2020-08-04;^GSPTSE;16368,0;16169,200195;INDICE;S&P/TSX;AMERICAS;198,79980500000056;0,01229496837211994;2020/09/26 20:53:47
2020-08-05;^GSPTSE;16501,599609;16368,0;INDICE;S&P/TSX;AMERICAS;133,59960900000078;0,008162243951612951;2020/09/26 20:53:47
2020-08-06;^GSPTSE;16579,099609;16501,599609;INDICE;S&P/TSX;AMERICAS;77,5;0,004696514388685771;2020/09/26 20:53:47
2020-08-07;^GSPTSE;16544,5;16579,099609;INDICE;S&P/TSX;AMERICAS;-34,59960900000078;-0,0020869413789647725;2020/09/26 20:53:47
2020-08-10;^GSPTSE;16605,5;16544,5;INDICE;S&P/TSX;AMERICAS;61,0;0,00368702589984587;2020/09/26 20:53:47
2020-08-11;^GSPTSE;16497,0;16605,5;INDICE;S&P/TSX;AMERICAS;-108,5;-0,0065339797055192555;2020/09/26 20:53:47
2020-08-12;^GSPTSE;16575,300781;16497,0;INDICE;S&P/TSX;AMERICAS;78,30078100000173;0,004746364854216023;2020/09/26 20:53:47
2020-08-13;^GSPTSE;16530,099609;16575,300781;INDICE;S&P/TSX;AMERICAS;-45,20117200000095;-0,002727019714285627;2020/09/26 20:53:47
2020-08-14;^GSPTSE;16514,599609;16530,099609;INDICE;S&P/TSX;AMERICAS;-15,5;-0,0009376833997758156;2020/09/26 20:53:47
2020-08-17;^GSPTSE;16656,099609;16514,599609;INDICE;S&P/TSX;AMERICAS;141,5;0,008568176241032595;2020/09/26 20:53:47
2020-08-18;^GSPTSE;16626,099609;16656,099609;INDICE;S&P/TSX;AMERICAS;-30,0;-0,0018011419662614001;2020/09/26 20:53:47
2020-08-19;^GSPTSE;16577,400391;16626,099609;INDICE;S&P/TSX;AMERICAS;-48,699218000001565;-0,00292908253560804;2020/09/26 20:53:47
2020-08-20;^GSPTSE;16606,800781;16577,400391;INDICE;S&P/TSX;AMERICAS;29,400390000002517;0,001773522344068146;2020/09/26 20:53:47
2020-08-21;^GSPTSE;16517,900391;16606,800781;INDICE;S&P/TSX;AMERICAS;-88,90039000000252;-0,005353252030440101;2020/09/26 20:53:47
2020-08-24;^GSPTSE;16626,599609;16517,900391;INDICE;S&P/TSX;AMERICAS;108,69921800000157;0,006580692184051903;2020/09/26 20:53:47
2020-08-25;^GSPTSE;16617,5;16626,599609;INDICE;S&P/TSX;AMERICAS;-9,099609000000783;-0,0005472922433926388;2020/09/26 20:53:47
2020-08-26;^GSPTSE;16790,0;16617,5;INDICE;S&P/TSX;AMERICAS;172,5;0,010380622837370242;2020/09/26 20:53:47
2020-08-27;^GSPTSE;16731,5;16790,0;INDICE;S&P/TSX;AMERICAS;-58,5;-0,003484216795711733;2020/09/26 20:53:47
2020-08-28;^GSPTSE;16705,800781;16731,5;INDICE;S&P/TSX;AMERICAS;-25,699218999998266;-0,0015359781848607874;2020/09/26 20:53:47
2020-08-31;^GSPTSE;16514,400391;16705,800781;INDICE;S&P/TSX;AMERICAS;-191,40039000000252;-0,01145712154173943;2020/09/26 20:53:47
2020-09-01;^GSPTSE;16645,0;16514,400391;INDICE;S&P/TSX;AMERICAS;130,59960900000078;0,007908225906353513;2020/09/26 20:53:47
2020-09-02;^GSPTSE;16698,0;16645,0;INDICE;S&P/TSX;AMERICAS;53,0;0,003184139381195554;2020/09/26 20:53:47
2020-09-03;^GSPTSE;16448,900391;16698,0;INDICE;S&P/TSX;AMERICAS;-249,09960900000078;-0,014917930830039573;2020/09/26 20:53:47
2020-09-04;^GSPTSE;16218,0;16448,900391;INDICE;S&P/TSX;AMERICAS;-230,90039099999922;-0,014037436273025044;2020/09/26 20:53:47
2020-09-08;^GSPTSE;16099,5;16218,0;INDICE;S&P/TSX;AMERICAS;-118,5;-0,0073066962634110244;2020/09/26 20:53:47
2020-09-09;^GSPTSE;16383,599609;16099,5;INDICE;S&P/TSX;AMERICAS;284,0996090000008;0,01764648647473529;2020/09/26 20:53:47
2020-09-10;^GSPTSE;16185,299805;16383,599609;INDICE;S&P/TSX;AMERICAS;-198,29980400000022;-0,012103555307288407;2020/09/26 20:53:47
2020-09-11;^GSPTSE;16222,5;16185,299805;INDICE;S&P/TSX;AMERICAS;37,20019499999944;0,0022983939406860704;2020/09/26 20:53:47
2020-09-14;^GSPTSE;16360,099609;16222,5;INDICE;S&P/TSX;AMERICAS;137,59960900000078;0,008482022437972001;2020/09/26 20:53:47
2020-09-15;^GSPTSE;16431,300781;16360,099609;INDICE;S&P/TSX;AMERICAS;71,20117200000095;0,004352123379544208;2020/09/26 20:53:47
2020-09-16;^GSPTSE;16295,700195;16431,300781;INDICE;S&P/TSX;AMERICAS;-135,6005860000023;-0,008252577675213715;2020/09/26 20:53:47
2020-09-17;^GSPTSE;16246,700195;16295,700195;INDICE;S&P/TSX;AMERICAS;-49,0;-0,00300692817207294;2020/09/26 20:53:47
2020-09-18;^GSPTSE;16199,0;16246,700195;INDICE;S&P/TSX;AMERICAS;-47,70019499999944;-0,0029359928125392135;2020/09/26 20:53:47
2020-09-21;^GSPTSE;15981,799805;16199,0;INDICE;S&P/TSX;AMERICAS;-217,20019499999944;-0,01340824711401935;2020/09/26 20:53:47
2020-09-22;^GSPTSE;16142,900391;15981,799805;INDICE;S&P/TSX;AMERICAS;161,10058599999866;0,010080253035681087;2020/09/26 20:53:47
2020-09-23;^GSPTSE;15817,099609;16142,900391;INDICE;S&P/TSX;AMERICAS;-325,80078199999843;-0,020182295257278493;2020/09/26 20:53:47
2020-09-24;^GSPTSE;15912,299805;15817,099609;INDICE;S&P/TSX;AMERICAS;95,20019599999978;0,0060188149757766235;2020/09/26 20:53:47
2020-09-25;^GSPTSE;16065,400391;15912,299805;INDICE;S&P/TSX;AMERICAS;153,10058599999866;0,009621524724659287;2020/09/26 20:53:47
2020-01-02;^GDAXI;13385,929688;;INDICE;DAX;EUROPE & AFRICA;;;2020/09/26 20:53:47
2020-01-03;^GDAXI;13219,139648;13385,929688;INDICE;DAX;EUROPE & AFRICA;-166,79003999999986;-0,012460101306935825;2020/09/26 20:53:47
2020-01-06;^GDAXI;13126,990234;13219,139648;INDICE;DAX;EUROPE & AFRICA;-92,14941399999952;-0,006970908580570244;2020/09/26 20:53:47
2020-01-07;^GDAXI;13226,830078;13126,990234;INDICE;DAX;EUROPE & AFRICA;99,83984400000008;0,007605691953773726;2020/09/26 20:53:47
2020-01-08;^GDAXI;13320,179688;13226,830078;INDICE;DAX;EUROPE & AFRICA;93,3496099999993;0,007057595013280346;2020/09/26 20:53:47
2020-01-09;^GDAXI;13495,05957;13320,179688;INDICE;DAX;EUROPE & AFRICA;174,87988199999927;0,013128943159644205;2020/09/26 20:53:47
2020-01-10;^GDAXI;13483,30957;13495,05957;INDICE;DAX;EUROPE & AFRICA;-11,75;-0,0008706890057840627;2020/09/26 20:53:47
2020-01-13;^GDAXI;13451,519531;13483,30957;INDICE;DAX;EUROPE & AFRICA;-31,790038999999524;-0,002357732634926035;2020/09/26 20:53:47
2020-01-14;^GDAXI;13456,490234;13451,519531;INDICE;DAX;EUROPE & AFRICA;4,970703000000867;0,0003695272484677677;2020/09/26 20:53:47
2020-01-15;^GDAXI;13432,299805;13456,490234;INDICE;DAX;EUROPE & AFRICA;-24,190429000000222;-0,001797677446298678;2020/09/26 20:53:47
2020-01-16;^GDAXI;13429,429688;13432,299805;INDICE;DAX;EUROPE & AFRICA;-2,8701170000003913;-0,00021367279182765315;2020/09/26 20:53:47
2020-01-17;^GDAXI;13526,129883000001;13429,429688;INDICE;DAX;EUROPE & AFRICA;96,70019500000126;0,007200618138416457;2020/09/26 20:53:47
2020-01-20;^GDAXI;13548,94043;13526,129883000001;INDICE;DAX;EUROPE & AFRICA;22,810546999999133;0,001686406030202921;2020/09/26 20:53:47
2020-01-21;^GDAXI;13555,870116999999;13548,94043;INDICE;DAX;EUROPE & AFRICA;6,929686999998012;0,00051145600911008;2020/09/26 20:53:47
2020-01-22;^GDAXI;13515,75;13555,870116999999;INDICE;DAX;EUROPE & AFRICA;-40,12011699999857;-0,0029596120834534385;2020/09/26 20:53:47
2020-01-23;^GDAXI;13388,419922;13515,75;INDICE;DAX;EUROPE & AFRICA;-127,33007800000087;-0,00942086661857469;2020/09/26 20:53:47
2020-01-24;^GDAXI;13576,679688;13388,419922;INDICE;DAX;EUROPE & AFRICA;188,25976600000104;0,014061387908116812;2020/09/26 20:53:47
2020-01-27;^GDAXI;13204,769531;13576,679688;INDICE;DAX;EUROPE & AFRICA;-371,91015700000025;-0,027393307166900308;2020/09/26 20:53:47
2020-01-28;^GDAXI;13323,69043;13204,769531;INDICE;DAX;EUROPE & AFRICA;118,92089900000065;0,009005904928580359;2020/09/26 20:53:47
2020-01-29;^GDAXI;13345,0;13323,69043;INDICE;DAX;EUROPE & AFRICA;21,30956999999944;0,001599374445988193;2020/09/26 20:53:47
2020-01-30;^GDAXI;13157,120117;13345,0;INDICE;DAX;EUROPE & AFRICA;-187,8798829999996;-0,014078672386661642;2020/09/26 20:53:47
2020-01-31;^GDAXI;12981,969727;13157,120117;INDICE;DAX;EUROPE & AFRICA;-175,1503900000007;-0,01331221334474959;2020/09/26 20:53:47
2020-02-03;^GDAXI;13045,19043;12981,969727;INDICE;DAX;EUROPE & AFRICA;63,22070300000087;0,0048698852585146585;2020/09/26 20:53:47
2020-02-04;^GDAXI;13281,740234;13045,19043;INDICE;DAX;EUROPE & AFRICA;236,54980400000022;0,01813310470777085;2020/09/26 20:53:47
2020-02-05;^GDAXI;13478,330078;13281,740234;INDICE;DAX;EUROPE & AFRICA;196,58984400000008;0,014801512492824445;2020/09/26 20:53:47
2020-02-06;^GDAXI;13574,820313;13478,330078;INDICE;DAX;EUROPE & AFRICA;96,4902349999993;0,00715891615961353;2020/09/26 20:53:47
2020-02-07;^GDAXI;13513,80957;13574,820313;INDICE;DAX;EUROPE & AFRICA;-61,01074300000073;-0,004494405199719179;2020/09/26 20:53:47
2020-02-10;^GDAXI;13494,030272999998;13513,80957;INDICE;DAX;EUROPE & AFRICA;-19,779297000000952;-0,001463635912401047;2020/09/26 20:53:47
2020-02-11;^GDAXI;13627,839844;13494,030272999998;INDICE;DAX;EUROPE & AFRICA;133,8095710000016;0,009916205039775193;2020/09/26 20:53:47
2020-02-12;^GDAXI;13749,780272999998;13627,839844;INDICE;DAX;EUROPE & AFRICA;121,9404289999984;0,008947891257592504;2020/09/26 20:53:47
2020-02-13;^GDAXI;13745,429688;13749,780272999998;INDICE;DAX;EUROPE & AFRICA;-4,350584999998318;-0,0003164112381156681;2020/09/26 20:53:47
2020-02-14;^GDAXI;13744,209961000002;13745,429688;INDICE;DAX;EUROPE & AFRICA;-1,2197269999978744;-8,87369131183085e-05;2020/09/26 20:53:47
2020-02-17;^GDAXI;13783,889647999998;13744,209961000002;INDICE;DAX;EUROPE & AFRICA;39,67968699999619;0,0028870111205074444;2020/09/26 20:53:47
2020-02-18;^GDAXI;13681,19043;13783,889647999998;INDICE;DAX;EUROPE & AFRICA;-102,69921799999793;-0,007450670356672457;2020/09/26 20:53:47
2020-02-19;^GDAXI;13789,0;13681,19043;INDICE;DAX;EUROPE & AFRICA;107,80956999999944;0,007880130793559858;2020/09/26 20:53:47
2020-02-20;^GDAXI;13664,0;13789,0;INDICE;DAX;EUROPE & AFRICA;-125,0;-0,009065196896076582;2020/09/26 20:53:47
2020-02-21;^GDAXI;13579,330078;13664,0;INDICE;DAX;EUROPE & AFRICA;-84,66992199999913;-0,006196569233021014;2020/09/26 20:53:47
2020-02-24;^GDAXI;13035,240234;13579,330078;INDICE;DAX;EUROPE & AFRICA;-544,0898440000001;-0,040067502658432695;2020/09/26 20:53:47
2020-02-25;^GDAXI;12790,490234;13035,240234;INDICE;DAX;EUROPE & AFRICA;-244,75;-0,01877602526738365;2020/09/26 20:53:47
2020-02-26;^GDAXI;12774,879883;12790,490234;INDICE;DAX;EUROPE & AFRICA;-15,610351000001174;-0,001220465417228915;2020/09/26 20:53:47
2020-02-27;^GDAXI;12367,459961;12774,879883;INDICE;DAX;EUROPE & AFRICA;-407,41992199999913;-0,031892270278186155;2020/09/26 20:53:47
2020-02-28;^GDAXI;11890,349609;12367,459961;INDICE;DAX;EUROPE & AFRICA;-477,1103519999997;-0,03857787722818888;2020/09/26 20:53:47
2020-03-02;^GDAXI;11857,870117;11890,349609;INDICE;DAX;EUROPE & AFRICA;-32,47949200000039;-0,0027315842736378524;2020/09/26 20:53:47
2020-03-03;^GDAXI;11985,389648;11857,870117;INDICE;DAX;EUROPE & AFRICA;127,51953099999992;0,010753999642581842;2020/09/26 20:53:47
2020-03-04;^GDAXI;12127,69043;11985,389648;INDICE;DAX;EUROPE & AFRICA;142,30078200000025;0,011872854048073936;2020/09/26 20:53:47
2020-03-05;^GDAXI;11944,719727;12127,69043;INDICE;DAX;EUROPE & AFRICA;-182,97070300000087;-0,015087019581848021;2020/09/26 20:53:47
2020-03-06;^GDAXI;11541,870117;11944,719727;INDICE;DAX;EUROPE & AFRICA;-402,8496099999993;-0,0337261668090372;2020/09/26 20:53:47
2020-03-09;^GDAXI;10625,019531;11541,870117;INDICE;DAX;EUROPE & AFRICA;-916,8505860000005;-0,07943691764903617;2020/09/26 20:53:47
2020-03-10;^GDAXI;10475,490234;10625,019531;INDICE;DAX;EUROPE & AFRICA;-149,52929699999913;-0,014073319730258022;2020/09/26 20:53:47
2020-03-11;^GDAXI;10438,679688;10475,490234;INDICE;DAX;EUROPE & AFRICA;-36,81054600000061;-0,0035139688146074224;2020/09/26 20:53:47
2020-03-12;^GDAXI;9161,129883;10438,679688;INDICE;DAX;EUROPE & AFRICA;-1277,5498050000006;-0,12238614874528954;2020/09/26 20:53:47
2020-03-13;^GDAXI;9232,080078;9161,129883;INDICE;DAX;EUROPE & AFRICA;70,95019500000126;0,00774469916987654;2020/09/26 20:53:47
2020-03-16;^GDAXI;8742,25;9232,080078;INDICE;DAX;EUROPE & AFRICA;-489,83007800000087;-0,053057390518878124;2020/09/26 20:53:47
2020-03-17;^GDAXI;8939,099609;8742,25;INDICE;DAX;EUROPE & AFRICA;196,84960900000078;0,022517041837055767;2020/09/26 20:53:47
2020-03-18;^GDAXI;8441,709961;8939,099609;INDICE;DAX;EUROPE & AFRICA;-497,3896480000003;-0,05564202993098119;2020/09/26 20:53:47
2020-03-19;^GDAXI;8610,429688;8441,709961;INDICE;DAX;EUROPE & AFRICA;168,7197269999997;0,01998643968810476;2020/09/26 20:53:47
2020-03-20;^GDAXI;8928,950195;8610,429688;INDICE;DAX;EUROPE & AFRICA;318,52050699999927;0,036992405552525226;2020/09/26 20:53:47
2020-03-23;^GDAXI;8741,150391;8928,950195;INDICE;DAX;EUROPE & AFRICA;-187,79980400000022;-0,021032685802768132;2020/09/26 20:53:47
2020-03-24;^GDAXI;9700,570313;8741,150391;INDICE;DAX;EUROPE & AFRICA;959,419922000001;0,1097589995691908;2020/09/26 20:53:47
2020-03-25;^GDAXI;9874,259766;9700,570313;INDICE;DAX;EUROPE & AFRICA;173,68945299999905;0,01790507644351931;2020/09/26 20:53:47
2020-03-26;^GDAXI;10000,959961;9874,259766;INDICE;DAX;EUROPE & AFRICA;126,70019500000126;0,012831361337714403;2020/09/26 20:53:47
2020-03-27;^GDAXI;9632,519531;10000,959961;INDICE;DAX;EUROPE & AFRICA;-368,44043000000056;-0,03684050645505835;2020/09/26 20:53:47
2020-03-30;^GDAXI;9815,969727;9632,519531;INDICE;DAX;EUROPE & AFRICA;183,45019599999978;0,019044881809957243;2020/09/26 20:53:47
2020-03-31;^GDAXI;9935,839844;9815,969727;INDICE;DAX;EUROPE & AFRICA;119,87011700000039;0,012211744772427658;2020/09/26 20:53:47
2020-04-01;^GDAXI;9544,75;9935,839844;INDICE;DAX;EUROPE & AFRICA;-391,0898440000001;-0,03936152858141823;2020/09/26 20:53:47
2020-04-02;^GDAXI;9570,820313;9544,75;INDICE;DAX;EUROPE & AFRICA;26,07031300000017;0,002731377249273178;2020/09/26 20:53:47
2020-04-03;^GDAXI;9525,769531;9570,820313;INDICE;DAX;EUROPE & AFRICA;-45,050782000000254;-0,0047070972525529485;2020/09/26 20:53:47
2020-04-06;^GDAXI;10075,169922;9525,769531;INDICE;DAX;EUROPE & AFRICA;549,4003909999992;0,057675171461168455;2020/09/26 20:53:47
2020-04-07;^GDAXI;10356,700195;10075,169922;INDICE;DAX;EUROPE & AFRICA;281,5302730000003;0,02794298013627093;2020/09/26 20:53:47
2020-04-08;^GDAXI;10332,889648;10356,700195;INDICE;DAX;EUROPE & AFRICA;-23,810546999999133;-0,0022990476263370424;2020/09/26 20:53:47
2020-04-09;^GDAXI;10564,740234;10332,889648;INDICE;DAX;EUROPE & AFRICA;231,85058600000048;0,02243811691581132;2020/09/26 20:53:47
2020-04-14;^GDAXI;10696,55957;10564,740234;INDICE;DAX;EUROPE & AFRICA;131,81933599999866;0,01247729078806602;2020/09/26 20:53:47
2020-04-15;^GDAXI;10279,759766;10696,55957;INDICE;DAX;EUROPE & AFRICA;-416,7998040000002;-0,03896578159289401;2020/09/26 20:53:47
2020-04-16;^GDAXI;10301,540039;10279,759766;INDICE;DAX;EUROPE & AFRICA;21,780273000000307;0,0021187531125034568;2020/09/26 20:53:47
2020-04-17;^GDAXI;10625,780273;10301,540039;INDICE;DAX;EUROPE & AFRICA;324,2402340000008;0,03147492828960317;2020/09/26 20:53:47
2020-04-20;^GDAXI;10675,900391;10625,780273;INDICE;DAX;EUROPE & AFRICA;50,12011799999891;0,004716841183640285;2020/09/26 20:53:47
2020-04-21;^GDAXI;10249,849609;10675,900391;INDICE;DAX;EUROPE & AFRICA;-426,05078199999843;-0,039907714234498466;2020/09/26 20:53:47
2020-04-22;^GDAXI;10415,030273;10249,849609;INDICE;DAX;EUROPE & AFRICA;165,18066399999952;0,016115423181912905;2020/09/26 20:53:47
2020-04-23;^GDAXI;10513,790039;10415,030273;INDICE;DAX;EUROPE & AFRICA;98,75976599999922;0,009482427166440864;2020/09/26 20:53:47
2020-04-24;^GDAXI;10336,089844;10513,790039;INDICE;DAX;EUROPE & AFRICA;-177,70019499999944;-0,016901630557661494;2020/09/26 20:53:47
2020-04-27;^GDAXI;10659,990234;10336,089844;INDICE;DAX;EUROPE & AFRICA;323,9003900000007;0,03133683964521861;2020/09/26 20:53:47
2020-04-28;^GDAXI;10795,629883;10659,990234;INDICE;DAX;EUROPE & AFRICA;135,63964899999883;0,012724181356881234;2020/09/26 20:53:47
2020-04-29;^GDAXI;11107,740234;10795,629883;INDICE;DAX;EUROPE & AFRICA;312,1103510000012;0,02891080505561652;2020/09/26 20:53:47
2020-04-30;^GDAXI;10861,639648;11107,740234;INDICE;DAX;EUROPE & AFRICA;-246,10058600000048;-0,022155774335332775;2020/09/26 20:53:47
2020-05-04;^GDAXI;10466,799805;10861,639648;INDICE;DAX;EUROPE & AFRICA;-394,83984299999975;-0,03635177153687871;2020/09/26 20:53:47
2020-05-05;^GDAXI;10729,459961;10466,799805;INDICE;DAX;EUROPE & AFRICA;262,6601559999999;0,025094600154149018;2020/09/26 20:53:47
2020-05-06;^GDAXI;10606,200195;10729,459961;INDICE;DAX;EUROPE & AFRICA;-123,25976600000104;-0,01148797483265999;2020/09/26 20:53:47
2020-05-07;^GDAXI;10759,269531;10606,200195;INDICE;DAX;EUROPE & AFRICA;153,06933600000048;0,014432061736130607;2020/09/26 20:53:47
2020-05-08;^GDAXI;10904,480469;10759,269531;INDICE;DAX;EUROPE & AFRICA;145,21093800000017;0,013496356567851852;2020/09/26 20:53:47
2020-05-11;^GDAXI;10824,990234;10904,480469;INDICE;DAX;EUROPE & AFRICA;-79,4902349999993;-0,007289685668746856;2020/09/26 20:53:47
2020-05-12;^GDAXI;10819,5;10824,990234;INDICE;DAX;EUROPE & AFRICA;-5,4902340000007825;-0,0005071814275413028;2020/09/26 20:53:47
2020-05-13;^GDAXI;10542,660156;10819,5;INDICE;DAX;EUROPE & AFRICA;-276,8398440000001;-0,02558711992236241;2020/09/26 20:53:47
2020-05-14;^GDAXI;10337,019531;10542,660156;INDICE;DAX;EUROPE & AFRICA;-205,640625;-0,019505572783067145;2020/09/26 20:53:47
2020-05-15;^GDAXI;10465,169922;10337,019531;INDICE;DAX;EUROPE & AFRICA;128,15039099999922;0,012397228293482965;2020/09/26 20:53:47
2020-05-18;^GDAXI;11058,870117;10465,169922;INDICE;DAX;EUROPE & AFRICA;593,7001950000013;0,05673106117005496;2020/09/26 20:53:47
2020-05-19;^GDAXI;11075,290039;11058,870117;INDICE;DAX;EUROPE & AFRICA;16,419921999999133;0,0014847739259328107;2020/09/26 20:53:47
2020-05-20;^GDAXI;11223,709961;11075,290039;INDICE;DAX;EUROPE & AFRICA;148,41992200000095;0,013400996405273551;2020/09/26 20:53:47
2020-05-21;^GDAXI;11065,929688;11223,709961;INDICE;DAX;EUROPE & AFRICA;-157,7802730000003;-0,014057764638274966;2020/09/26 20:53:47
2020-05-22;^GDAXI;11073,870117;11065,929688;INDICE;DAX;EUROPE & AFRICA;7,940429000000222;0,0007175564298597432;2020/09/26 20:53:47
2020-05-25;^GDAXI;11391,280273;11073,870117;INDICE;DAX;EUROPE & AFRICA;317,4101559999999;0,028662983459841126;2020/09/26 20:53:47
2020-05-26;^GDAXI;11504,650391;11391,280273;INDICE;DAX;EUROPE & AFRICA;113,37011799999891;0,009952359636757654;2020/09/26 20:53:47
2020-05-27;^GDAXI;11657,69043;11504,650391;INDICE;DAX;EUROPE & AFRICA;153,04003900000134;0,01330245020915398;2020/09/26 20:53:47
2020-05-28;^GDAXI;11781,129883;11657,69043;INDICE;DAX;EUROPE & AFRICA;123,43945299999905;0,010588671378881266;2020/09/26 20:53:47
2020-05-29;^GDAXI;11586,849609;11781,129883;INDICE;DAX;EUROPE & AFRICA;-194,28027399999883;-0,01649080147060788;2020/09/26 20:53:47
2020-06-02;^GDAXI;12021,280273;11586,849609;INDICE;DAX;EUROPE & AFRICA;434,4306639999995;0,03749342389518534;2020/09/26 20:53:47
2020-06-03;^GDAXI;12487,360352;12021,280273;INDICE;DAX;EUROPE & AFRICA;466,0800789999994;0,03877125134889527;2020/09/26 20:53:47
2020-06-04;^GDAXI;12430,55957;12487,360352;INDICE;DAX;EUROPE & AFRICA;-56,800782000000254;-0,0045486620389634976;2020/09/26 20:53:47
2020-06-05;^GDAXI;12847,679688;12430,55957;INDICE;DAX;EUROPE & AFRICA;417,12011800000073;0,033556021002198594;2020/09/26 20:53:47
2020-06-08;^GDAXI;12819,589844;12847,679688;INDICE;DAX;EUROPE & AFRICA;-28,089844000000085;-0,0021863748694043628;2020/09/26 20:53:47
2020-06-09;^GDAXI;12617,990234;12819,589844;INDICE;DAX;EUROPE & AFRICA;-201,5996099999993;-0,01572590172175865;2020/09/26 20:53:47
2020-06-10;^GDAXI;12530,160156;12617,990234;INDICE;DAX;EUROPE & AFRICA;-87,83007800000087;-0,006960702645286329;2020/09/26 20:53:47
2020-06-11;^GDAXI;11970,290039;12530,160156;INDICE;DAX;EUROPE & AFRICA;-559,8701170000004;-0,04468180055399448;2020/09/26 20:53:47
2020-06-12;^GDAXI;11949,280273;11970,290039;INDICE;DAX;EUROPE & AFRICA;-21,009765999999217;-0,0017551593095529018;2020/09/26 20:53:47
2020-06-15;^GDAXI;11911,349609;11949,280273;INDICE;DAX;EUROPE & AFRICA;-37,930663999999524;-0,0031743053249580033;2020/09/26 20:53:47
2020-06-16;^GDAXI;12315,660156;11911,349609;INDICE;DAX;EUROPE & AFRICA;404,31054699999913;0,033943302839042636;2020/09/26 20:53:47
2020-06-17;^GDAXI;12382,139648;12315,660156;INDICE;DAX;EUROPE & AFRICA;66,47949200000039;0,005397964149539528;2020/09/26 20:53:47
2020-06-18;^GDAXI;12281,530273;12382,139648;INDICE;DAX;EUROPE & AFRICA;-100,609375;-0,008125362648147061;2020/09/26 20:53:47
2020-06-19;^GDAXI;12330,759766;12281,530273;INDICE;DAX;EUROPE & AFRICA;49,22949299999891;0,004008416858950074;2020/09/26 20:53:47
2020-06-22;^GDAXI;12262,969727;12330,759766;INDICE;DAX;EUROPE & AFRICA;-67,79003899999952;-0,005497636827449933;2020/09/26 20:53:47
2020-06-23;^GDAXI;12523,759766;12262,969727;INDICE;DAX;EUROPE & AFRICA;260,7900389999995;0,02126646683517492;2020/09/26 20:53:47
2020-06-24;^GDAXI;12093,94043;12523,759766;INDICE;DAX;EUROPE & AFRICA;-429,81933599999866;-0,03432031147442554;2020/09/26 20:53:47
2020-06-25;^GDAXI;12177,870117;12093,94043;INDICE;DAX;EUROPE & AFRICA;83,92968699999983;0,0069398131639383165;2020/09/26 20:53:47
2020-06-26;^GDAXI;12089,389648;12177,870117;INDICE;DAX;EUROPE & AFRICA;-88,48046900000008;-0,007265676850706723;2020/09/26 20:53:47
2020-06-29;^GDAXI;12232,120117;12089,389648;INDICE;DAX;EUROPE & AFRICA;142,73046900000008;0,01180625930305858;2020/09/26 20:53:47
2020-06-30;^GDAXI;12310,929688;12232,120117;INDICE;DAX;EUROPE & AFRICA;78,80957099999978;0,006442838219882383;2020/09/26 20:53:47
2020-07-01;^GDAXI;12260,570313;12310,929688;INDICE;DAX;EUROPE & AFRICA;-50,359375;-0,004090623232873101;2020/09/26 20:53:47
2020-07-02;^GDAXI;12608,459961;12260,570313;INDICE;DAX;EUROPE & AFRICA;347,8896480000003;0,02837467092628877;2020/09/26 20:53:47
2020-07-03;^GDAXI;12528,179688;12608,459961;INDICE;DAX;EUROPE & AFRICA;-80,2802730000003;-0,006367175154485174;2020/09/26 20:53:47
2020-07-06;^GDAXI;12733,450195;12528,179688;INDICE;DAX;EUROPE & AFRICA;205,27050699999927;0,016384703293856464;2020/09/26 20:53:47
2020-07-07;^GDAXI;12616,799805;12733,450195;INDICE;DAX;EUROPE & AFRICA;-116,65038999999888;-0,009160941317051963;2020/09/26 20:53:47
2020-07-08;^GDAXI;12494,80957;12616,799805;INDICE;DAX;EUROPE & AFRICA;-121,99023500000112;-0,009668873001508413;2020/09/26 20:53:47
2020-07-09;^GDAXI;12489,459961;12494,80957;INDICE;DAX;EUROPE & AFRICA;-5,3496089999989636;-0,0004281465011554365;2020/09/26 20:53:47
2020-07-10;^GDAXI;12633,709961;12489,459961;INDICE;DAX;EUROPE & AFRICA;144,25;0,011549738775770915;2020/09/26 20:53:47
2020-07-13;^GDAXI;12799,969727;12633,709961;INDICE;DAX;EUROPE & AFRICA;166,25976599999922;0,013160011312056368;2020/09/26 20:53:47
2020-07-14;^GDAXI;12697,360352;12799,969727;INDICE;DAX;EUROPE & AFRICA;-102,609375;-0,008016376381231422;2020/09/26 20:53:47
2020-07-15;^GDAXI;12930,980469;12697,360352;INDICE;DAX;EUROPE & AFRICA;233,6201170000004;0,01839910898986199;2020/09/26 20:53:47
2020-07-16;^GDAXI;12874,969727;12930,980469;INDICE;DAX;EUROPE & AFRICA;-56,01074200000039;-0,004331515474350717;2020/09/26 20:53:47
2020-07-17;^GDAXI;12919,610352;12874,969727;INDICE;DAX;EUROPE & AFRICA;44,640625;0,003467241162236249;2020/09/26 20:53:47
2020-07-20;^GDAXI;13046,919922;12919,610352;INDICE;DAX;EUROPE & AFRICA;127,30956999999944;0,009853979069909913;2020/09/26 20:53:47
2020-07-21;^GDAXI;13171,830078;13046,919922;INDICE;DAX;EUROPE & AFRICA;124,91015600000173;0,00957391911246236;2020/09/26 20:53:47
2020-07-22;^GDAXI;13104,25;13171,830078;INDICE;DAX;EUROPE & AFRICA;-67,58007800000087;-0,005130652126531393;2020/09/26 20:53:47
